code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,36,293,1324277,251166,1138,26.354002976718615,4,True,0,16.32386549134835,2,True,2,25.746924428822492,25,False,0,2.6160714285714284,30,63,2020-03-21
CZ020,Středočeský kraj,12,127,1385141,255825,485,10.901417256438153,2,True,0,6.254275383562982,0,True,2,26.18556701030928,30,False,0,2.8222222222222224,30,64,2020-03-21
CZ031,Jihočeský kraj,6,28,644083,131832,584,4.657784788606437,0,True,0,4.551247041689423,0,True,2,4.794520547945205,3,True,2,2.5454545454545454,30,37,2020-03-21
CZ032,Plzeňský kraj,3,17,589899,119690,211,3.220890355806672,0,True,0,2.5064750605731474,0,True,2,8.056872037914692,7,False,0,1.5454545454545454,20,29,2020-03-21
CZ041,Karlovarský kraj,1,33,294664,60178,56,13.914153069258546,2,True,0,4.985210542058559,0,True,2,58.92857142857143,30,False,0,2.5384615384615383,30,64,2020-03-21
CZ042,Ústecký kraj,1,24,820965,161527,282,3.7760440457266755,0,True,0,0.619091545066769,0,True,2,8.51063829787234,7,False,0,2.1818181818181817,30,39,2020-03-21
CZ051,Liberecký kraj,2,8,443690,89906,32,2.2538258694133293,0,True,0,3.336818454830601,0,True,2,25.0,25,False,0,2.6666666666666665,30,57,2020-03-21
CZ052,Královéhradecký kraj,1,12,551647,119407,163,3.444231546623112,0,True,0,0.8374718400093797,0,True,2,7.361963190184049,7,False,0,1.7142857142857142,25,34,2020-03-21
CZ053,Pardubický kraj,4,25,522662,106085,393,5.16586245030249,0,True,0,4.713201677899797,0,True,2,6.361323155216285,3,False,0,2.272727272727273,30,35,2020-03-21
CZ063,Kraj Vysočina,4,20,509813,104291,96,4.315307769711639,0,True,0,3.835422040252754,0,True,2,20.833333333333336,20,True,2,2.5,30,54,2020-03-21
CZ064,Jihomoravský kraj,6,71,1191989,238620,657,6.7114713306918095,0,True,0,3.771687201408097,0,True,2,10.80669710806697,7,True,2,3.0869565217391304,30,41,2020-03-21
CZ071,Olomoucký kraj,10,54,632015,130935,221,11.866806958695602,2,True,0,11.456065986940084,2,True,2,24.43438914027149,25,True,2,1.4594594594594594,20,53,2020-03-21
CZ072,Zlínský kraj,6,46,582555,121339,75,9.956141480203586,0,True,0,4.944824005472272,0,True,2,61.33333333333333,30,True,2,2.0,30,64,2020-03-21
CZ080,Moravskoslezský kraj,13,98,1200539,240829,1167,8.829367475775463,0,True,0,5.813253387258179,0,True,2,8.397600685518423,7,True,2,3.92,30,41,2020-03-21
