code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,112,448,1324277,251166,5230,62.977760695081166,7,True,0,68.87874951227475,7,True,2,8.565965583173995,7,False,0,0.9846153846153847,5,28,2020-04-01
CZ020,Středočeský kraj,35,211,1385141,255825,3035,26.20671830521225,4,True,0,20.71728720805238,2,True,2,6.952224052718287,3,False,0,1.082051282051282,10,21,2020-04-01
CZ031,Jihočeský kraj,14,55,644083,131832,806,14.439132844679955,2,True,0,20.4806116876024,2,True,2,6.823821339950372,3,True,2,1.1702127659574468,10,21,2020-04-01
CZ032,Plzeňský kraj,20,135,589899,119690,1911,27.631848841920394,4,True,0,19.216308797727464,2,True,2,7.064364207221351,7,False,0,1.8243243243243243,25,40,2020-04-01
CZ041,Karlovarský kraj,16,49,294664,60178,153,33.258219531398474,4,True,0,31.57300009970421,4,True,2,32.02614379084967,30,False,0,1.1666666666666667,10,50,2020-04-01
CZ042,Ústecký kraj,59,149,820965,161527,1432,23.63072725390242,2,True,0,41.47913351947353,4,True,2,10.405027932960893,7,True,2,2.9215686274509802,30,47,2020-04-01
CZ051,Liberecký kraj,23,96,443690,89906,229,27.72205819378395,4,True,0,33.36818454830601,4,True,2,41.92139737991266,30,True,2,2.2325581395348837,30,72,2020-04-01
CZ052,Královéhradecký kraj,6,65,551647,119407,1366,16.85860704399734,2,True,0,10.049662080112556,2,True,2,4.758418740849195,3,False,0,1.4444444444444444,20,29,2020-04-01
CZ053,Pardubický kraj,18,64,522662,106085,1404,20.089465084509683,2,True,0,22.623368053919027,2,True,2,4.5584045584045585,3,False,0,1.5238095238095237,20,29,2020-04-01
CZ063,Kraj Vysočina,21,84,509813,104291,834,21.96883955489562,2,True,0,22.053676731453336,2,True,2,10.071942446043165,7,False,0,1.3333333333333333,15,28,2020-04-01
CZ064,Jihomoravský kraj,20,110,1191989,238620,1917,15.184703885690219,2,True,0,10.895985248512279,2,True,2,5.738132498695879,3,False,0,1.4285714285714286,20,29,2020-04-01
CZ071,Olomoucký kraj,32,177,632015,130935,1567,45.252090535825886,4,True,0,35.8956734257456,4,True,2,11.295469049138482,11,False,0,1.18,10,31,2020-04-01
CZ072,Zlínský kraj,13,67,582555,121339,765,20.598913407317763,2,True,0,14.834472016416816,2,True,2,8.758169934640522,7,False,0,1.1754385964912282,10,23,2020-04-01
CZ080,Moravskoslezský kraj,28,126,1200539,240829,2944,23.07296972443211,2,True,0,18.27022493138285,2,True,2,4.279891304347826,3,False,0,0.7241379310344828,0,9,2020-04-01
