den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
pátek,2020-03-13,2116,Mnichovo Hradiště,0,0,0,0,0,0,0,0,0,2116,Mnichovo Hradiště,17901,3388,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2117,Neratovice,2,0,0,2,0,0,0,0,0,2117,Neratovice,32187,5907,CZ020,Středočeský kraj,CZ,ČR,6.213688756330195,0,True,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0
pátek,2020-03-13,2118,Nymburk,5,0,0,5,0,0,0,0,8,2118,Nymburk,40183,8167,CZ020,Středočeský kraj,CZ,ČR,12.44307294129358,2,True,0,0.0,0,False,0,62.5,30,False,0,0.0,0,32
pátek,2020-03-13,2119,Poděbrady,0,0,0,0,0,0,0,0,0,2119,Poděbrady,31382,6883,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2120,Příbram,0,0,0,0,0,0,0,0,0,2120,Příbram,69951,14592,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2121,Rakovník,0,0,0,0,0,0,0,0,0,2121,Rakovník,55562,11623,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2122,Říčany,1,0,0,1,0,0,0,0,1,2122,Říčany,71896,11376,CZ020,Středočeský kraj,CZ,ČR,1.390897963725381,0,True,0,0.0,0,False,0,100.0,30,False,0,0.0,0,30
pátek,2020-03-13,2123,Sedlčany,0,0,0,0,0,0,0,0,0,2123,Sedlčany,22074,4717,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2124,Slaný,4,2,1,4,2,1,0,0,4,2124,Slaný,40526,7771,CZ020,Středočeský kraj,CZ,ČR,9.870206780832058,0,True,0,25.736713421696052,4,True,2,100.0,30,False,0,4.0,30,66
pátek,2020-03-13,2125,Vlašim,0,0,0,0,0,0,0,0,0,2125,Vlašim,25947,5665,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,2126,Votice,0,0,0,0,0,0,0,0,0,2126,Votice,12445,2654,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3101,Blatná,0,0,0,0,0,0,0,0,0,3101,Blatná,13668,3093,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3102,České Budějovice,1,0,0,1,0,0,0,0,23,3102,České Budějovice,162553,31763,CZ031,Jihočeský kraj,CZ,ČR,0.6151839707664577,0,True,0,0.0,0,False,0,4.3478260869565215,3,False,0,0.0,0,3
pátek,2020-03-13,3103,Český Krumlov,0,0,0,0,0,0,0,0,6,3103,Český Krumlov,41687,7954,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3104,Dačice,0,0,0,0,0,0,0,0,0,3104,Dačice,18783,3961,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3105,Jindřichův Hradec,0,0,0,0,0,0,0,0,14,3105,Jindřichův Hradec,47113,10139,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3106,Kaplice,0,0,0,0,0,0,0,0,2,3106,Kaplice,19869,3447,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3107,Milevsko,0,0,0,0,0,0,0,0,0,3107,Milevsko,18235,4397,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3108,Písek,0,0,0,0,0,0,0,0,6,3108,Písek,53352,11354,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3109,Prachatice,1,0,0,1,0,0,0,0,4,3109,Prachatice,33458,6497,CZ031,Jihočeský kraj,CZ,ČR,2.9888218064439,0,True,0,0.0,0,False,0,25.0,25,False,0,0.0,0,25
pátek,2020-03-13,3110,Soběslav,0,0,0,0,0,0,0,0,1,3110,Soběslav,21947,4860,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3111,Strakonice,0,0,0,0,0,0,0,0,4,3111,Strakonice,45223,9454,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3112,Tábor,0,0,0,0,0,0,0,0,6,3112,Tábor,80648,17257,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3113,Trhové Sviny,0,0,0,0,0,0,0,0,6,3113,Trhové Sviny,19267,3657,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3114,Třeboň,0,0,0,0,0,0,0,0,5,3114,Třeboň,24796,5563,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3115,Týn nad Vltavou,0,0,0,0,0,0,0,0,2,3115,Týn nad Vltavou,14083,2594,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3116,Vimperk,0,0,0,0,0,0,0,0,2,3116,Vimperk,17520,3591,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3117,Vodňany,0,0,0,0,0,0,0,0,1,3117,Vodňany,11881,2251,CZ031,Jihočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3201,Blovice,0,0,0,0,0,0,0,0,0,3201,Blovice,12185,2566,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3202,Domažlice,0,0,0,0,0,0,0,0,0,3202,Domažlice,40679,8358,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3203,Horažďovice,0,0,0,0,0,0,0,0,0,3203,Horažďovice,11535,2662,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3204,Horšovský Týn,0,0,0,0,0,0,0,0,0,3204,Horšovský Týn,14825,2829,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3205,Klatovy,0,0,0,0,0,0,0,0,0,3205,Klatovy,50720,10750,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3206,Kralovice,0,0,0,0,0,0,0,0,0,3206,Kralovice,22367,4828,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3207,Nepomuk,0,0,0,0,0,0,0,0,0,3207,Nepomuk,11583,2650,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3208,Nýřany,0,0,0,0,0,0,0,0,0,3208,Nýřany,57612,10436,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3209,Plzeň,2,0,0,2,0,0,1,1,3,3209,Plzeň,194280,40386,CZ032,Plzeňský kraj,CZ,ČR,1.0294420424130122,0,True,0,0.0,0,False,0,66.66666666666666,30,False,0,0.0,0,30
pátek,2020-03-13,3210,Přeštice,0,0,0,0,0,0,0,0,0,3210,Přeštice,22885,4449,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3211,Rokycany,0,0,0,0,0,0,0,0,0,3211,Rokycany,49349,10085,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3212,Stod,0,0,0,0,0,0,0,0,0,3212,Stod,23393,4517,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3213,Stříbro,0,0,0,0,0,0,0,0,1,3213,Stříbro,17190,3184,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,3214,Sušice,0,0,0,0,0,0,0,0,0,3214,Sušice,24150,5546,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,3215,Tachov,0,0,0,0,0,0,0,0,0,3215,Tachov,37146,6444,CZ032,Plzeňský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4101,Aš,0,0,0,0,0,0,0,0,0,4101,Aš,17695,3278,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4102,Cheb,0,0,0,0,0,0,0,0,1,4102,Cheb,49955,9806,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4103,Karlovy Vary,1,1,1,1,1,1,0,0,2,4103,Karlovy Vary,87182,19250,CZ041,Karlovarský kraj,CZ,ČR,1.147025762198619,0,True,0,5.194805194805195,0,True,2,50.0,30,False,0,0.0,0,32
pátek,2020-03-13,4104,Kraslice,0,0,0,0,0,0,0,0,0,4104,Kraslice,13184,2750,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4105,Mariánské Lázně,0,0,0,0,0,0,0,0,2,4105,Mariánské Lázně,23984,5419,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4106,Ostrov,0,0,0,0,0,0,0,0,0,4106,Ostrov,27636,5453,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4107,Sokolov,0,0,0,0,0,0,0,0,2,4107,Sokolov,75028,14222,CZ041,Karlovarský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4201,Bílina,0,0,0,0,0,0,0,0,1,4201,Bílina,22600,3935,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4202,Děčín,4,1,0,11,2,0,0,0,19,4202,Děčín,76842,16362,CZ042,Ústecký kraj,CZ,ČR,14.315088102860415,2,True,0,12.223444566678891,2,True,2,21.052631578947366,20,True,2,0.4444444444444444,0,28
pátek,2020-03-13,4203,Chomutov,0,0,0,0,0,0,0,0,2,4203,Chomutov,81662,14681,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4204,Kadaň,0,0,0,0,0,0,0,0,1,4204,Kadaň,43284,8078,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4205,Litoměřice,3,0,0,4,0,0,0,0,10,4205,Litoměřice,59110,11658,CZ042,Ústecký kraj,CZ,ČR,6.7670444933175435,0,True,0,0.0,0,False,0,30.0,30,True,2,3.0,30,62
pátek,2020-03-13,4206,Litvínov,0,0,0,0,0,0,0,0,0,4206,Litvínov,37035,7785,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4207,Louny,0,0,0,0,0,0,0,0,2,4207,Louny,43640,8545,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4208,Lovosice,0,0,0,0,0,0,0,0,2,4208,Lovosice,27750,5804,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4209,Most,0,0,0,0,0,0,0,0,0,4209,Most,74673,13629,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4210,Podbořany,0,0,0,0,0,0,0,0,2,4210,Podbořany,15678,3106,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4211,Roudnice nad Labem,0,0,0,0,0,0,0,0,1,4211,Roudnice nad Labem,32808,6650,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4212,Rumburk,0,0,0,0,0,0,0,0,0,4212,Rumburk,32795,6681,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,4213,Teplice,0,0,0,0,0,0,0,0,3,4213,Teplice,106472,21215,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4214,Ústí nad Labem,2,0,0,2,0,0,0,0,9,4214,Ústí nad Labem,119338,23971,CZ042,Ústecký kraj,CZ,ČR,1.6759121151686807,0,True,0,0.0,0,False,0,22.22222222222222,20,False,0,2.0,30,50
pátek,2020-03-13,4215,Varnsdorf,0,0,0,0,0,0,0,0,1,4215,Varnsdorf,19905,4211,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,4216,Žatec,0,0,0,0,0,0,0,0,1,4216,Žatec,27373,5216,CZ042,Ústecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5101,Česká Lípa,0,0,0,0,0,0,0,0,0,5101,Česká Lípa,76998,14036,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5102,Frýdlant,0,0,0,0,0,0,0,0,0,5102,Frýdlant,24479,4944,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5103,Jablonec nad Nisou,2,1,0,2,1,0,2,2,2,5103,Jablonec nad Nisou,56206,11517,CZ051,Liberecký kraj,CZ,ČR,3.5583389673700316,0,True,0,8.682816705739342,0,True,2,100.0,30,False,0,0.0,0,32
pátek,2020-03-13,5104,Jilemnice,0,0,0,0,0,0,0,0,0,5104,Jilemnice,22137,4768,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5105,Liberec,0,0,0,0,0,0,0,0,1,5105,Liberec,145676,28910,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5106,Nový Bor,0,0,0,0,0,0,0,0,0,5106,Nový Bor,26302,5736,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5107,Semily,0,0,0,0,0,0,0,0,1,5107,Semily,25675,5599,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5108,Tanvald,0,0,0,0,0,0,0,0,0,5108,Tanvald,20412,4465,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5109,Turnov,0,0,0,0,0,0,0,0,0,5109,Turnov,33623,7134,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5110,Železný Brod,0,0,0,0,0,0,0,0,0,5110,Železný Brod,12182,2797,CZ051,Liberecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5201,Broumov,0,0,0,0,0,0,0,0,0,5201,Broumov,15876,3561,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5202,Dobruška,0,0,0,0,0,0,0,0,0,5202,Dobruška,20190,4276,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5203,Dvůr Králové nad Labem,0,0,0,0,0,0,0,0,2,5203,Dvůr Králové nad Labem,26949,6223,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5204,Hořice,0,0,0,0,0,0,0,0,0,5204,Hořice,18377,4041,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5205,Hradec Králové,3,0,0,3,0,0,0,0,10,5205,Hradec Králové,146899,32484,CZ052,Královéhradecký kraj,CZ,ČR,2.0422194841353583,0,True,0,0.0,0,False,0,30.0,30,True,2,0.0,0,32
pátek,2020-03-13,5206,Jaroměř,0,0,0,0,0,0,0,0,0,5206,Jaroměř,19273,3792,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5207,Jičín,0,0,0,0,0,0,0,0,0,5207,Jičín,48382,10108,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5208,Kostelec nad Orlicí,1,0,0,1,0,0,0,0,0,5208,Kostelec nad Orlicí,24892,5311,CZ052,Královéhradecký kraj,CZ,ČR,4.017354973485457,0,True,0,0.0,0,False,0,0.0,0,False,0,1.0,10,10
pátek,2020-03-13,5209,Náchod,3,0,0,3,0,0,0,0,1,5209,Náchod,60595,13494,CZ052,Královéhradecký kraj,CZ,ČR,4.950903539896031,0,True,0,0.0,0,False,0,300.0,30,True,2,0.0,0,32
pátek,2020-03-13,5210,Nová Paka,0,0,0,0,0,0,0,0,0,5210,Nová Paka,13286,2887,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5211,Nové Město nad Metují,0,0,0,0,0,0,0,0,0,5211,Nové Město nad Metují,14214,3321,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5212,Nový Bydžov,0,0,0,0,0,0,0,0,0,5212,Nový Bydžov,17384,3627,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5213,Rychnov nad Kněžnou,0,0,0,0,0,0,0,0,1,5213,Rychnov nad Kněžnou,34301,6810,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5214,Trutnov,0,0,0,0,0,0,0,0,1,5214,Trutnov,63419,13537,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5215,Vrchlabí,0,0,0,0,0,0,0,0,0,5215,Vrchlabí,27610,5935,CZ052,Královéhradecký kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5301,Česká Třebová,0,0,0,0,0,0,0,0,0,5301,Česká Třebová,17969,3841,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5302,Hlinsko,0,0,0,0,0,0,0,0,1,5302,Hlinsko,21017,4465,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5303,Holice,0,0,0,0,0,0,0,0,1,5303,Holice,17910,3461,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5304,Chrudim,0,0,0,0,0,0,0,0,1,5304,Chrudim,83596,17211,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5305,Králíky,0,0,0,0,0,0,0,0,0,5305,Králíky,8676,1838,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5306,Lanškroun,0,0,0,0,0,0,0,0,0,5306,Lanškroun,23140,4468,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5307,Litomyšl,1,0,0,1,0,0,0,0,3,5307,Litomyšl,27205,5327,CZ053,Pardubický kraj,CZ,ČR,3.6757948906451023,0,True,0,0.0,0,False,0,33.33333333333333,30,False,0,0.0,0,30
pátek,2020-03-13,5308,Moravská Třebová,0,0,0,0,0,0,0,0,0,5308,Moravská Třebová,26138,5476,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,,30,False,0,,30,60
pátek,2020-03-13,5309,Pardubice,1,1,0,1,1,0,0,0,7,5309,Pardubice,131691,26335,CZ053,Pardubický kraj,CZ,ČR,0.7593533347001693,0,True,0,3.797228023542814,0,True,2,14.285714285714285,11,False,0,0.0,0,13
pátek,2020-03-13,5310,Polička,0,0,0,0,0,0,0,0,1,5310,Polička,19611,3995,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5311,Přelouč,0,0,0,0,0,0,0,0,1,5311,Přelouč,25840,5172,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5312,Svitavy,0,0,0,0,0,0,0,0,2,5312,Svitavy,31379,6533,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5313,Ústí nad Orlicí,0,0,0,0,0,0,0,0,1,5313,Ústí nad Orlicí,26573,5651,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
pátek,2020-03-13,5314,Vysoké Mýto,0,0,0,0,0,0,0,0,1,5314,Vysoké Mýto,32454,6661,CZ053,Pardubický kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
