id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
9658517c-4022-40da-8a68-5eb26a35f60d,wednesday,2023-02-22,1000,nezařazení,965,373,224,5423,4121,3082,123,14,1718,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,129.50462780823045,10,True,0,248.8394129778712,13,True,2,56.16996507566938,30,True,2,1.0854893138357706,10,67
43d0260f-ab17-48cf-aa17-d0632f8b52e3,wednesday,2023-02-22,2101,Benešov,26,10,3,289,235,169,4,0,64,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,77.02140211726918,7,True,0,148.45360824742266,10,True,2,40.625,30,False,0,1.04,10,59
57ad2d05-f4e5-4b17-bf3a-78ba1e417f08,wednesday,2023-02-22,2102,Beroun,39,6,3,211,147,104,1,1,51,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,98.57224267253993,7,True,0,114.11516853932584,7,True,2,76.47058823529412,30,True,2,1.625,25,73
eacdd883-c2cb-42e1-8631-5246defea5ab,wednesday,2023-02-22,2103,Brandýs nad Labem-Stará Boleslav,72,19,9,343,234,155,3,0,90,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,110.34409703218518,7,True,0,176.6569200779727,10,True,2,80.0,30,True,2,1.3846153846153846,15,66
db00fe4c-a074-4506-b516-789db1ff6de1,wednesday,2023-02-22,2104,Čáslav,15,5,2,120,99,73,0,0,11,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,124.6931379807505,10,True,0,153.49194167306217,10,True,2,136.36363636363635,30,False,0,1.0,10,62
72fea0fc-7cb3-4ba2-93cb-c3ef851a7ce5,wednesday,2023-02-22,2105,Černošice,102,35,18,440,316,216,9,1,204,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,109.81799675902985,7,True,0,200.86328475575883,10,True,2,50.0,30,True,2,1.3076923076923077,15,66
ea571af8-a3a0-4e84-b2e0-cc3a0f88d424,wednesday,2023-02-22,2106,Český Brod,12,0,0,103,70,48,0,0,10,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,106.79296095092168,7,True,0,26.961445133459154,4,True,2,120.0,30,True,2,0.7058823529411765,0,45
62772c4b-ff41-4421-8757-15e52ac4c154,wednesday,2023-02-22,2107,Dobříš,17,5,4,76,47,34,2,0,7,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,142.98713115819575,10,True,0,184.33179723502303,10,True,2,242.85714285714283,30,True,2,1.1333333333333333,10,64
f452af3b-9714-4bae-8031-49c13f1a2a50,wednesday,2023-02-22,2108,Hořovice,27,7,4,140,90,59,3,0,64,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,202.4493047027978,10,True,0,245.78076355890548,13,True,2,42.1875,30,False,0,0.7714285714285715,0,55
f10de8c5-f035-43fd-a89d-c0cd923fa220,wednesday,2023-02-22,2109,Kladno,74,28,19,523,393,286,5,0,58,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,112.73688639773891,7,True,0,189.7768059738438,10,True,2,127.58620689655173,30,True,2,0.9487179487179487,5,56
5db1e8fd-0bbd-4c05-a040-2758f760f74c,wednesday,2023-02-22,2110,Kolín,25,6,3,373,320,224,6,0,19,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,49.101796407185624,4,True,0,77.15591429758443,7,True,2,131.57894736842107,30,True,2,1.1904761904761905,10,55
