code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,743,8282,1324277,251166,87760,1430.8939897015503,20,False,0,662.5100531122843,16,True,2,9.437101185050137,7,False,0,0.8259698813204348,5,50,2021-12-16
CZ020,Středočeský kraj,809,10330,1385141,255825,78368,1711.955678158397,20,False,0,770.0576566011922,16,True,2,13.181400571661902,11,False,0,0.8088638321196461,5,54,2021-12-16
CZ031,Jihočeský kraj,450,4566,644083,131832,24608,1691.5521757289048,20,False,0,832.1196674555495,16,True,2,18.554941482444733,15,False,0,0.7920208152645273,0,53,2021-12-16
CZ032,Plzeňský kraj,297,3340,589899,119690,22854,1304.799635191787,20,False,0,610.7444230929902,16,True,2,14.61450949505557,11,False,0,0.8116646415552855,5,54,2021-12-16
CZ041,Karlovarský kraj,94,1101,294664,60178,9314,817.2019656286483,16,False,0,410.44900129615473,13,True,2,11.820914751986257,11,False,0,0.8936688311688312,5,47,2021-12-16
CZ042,Ústecký kraj,631,6237,820965,161527,36491,1669.9859311907328,20,False,0,824.6299380289363,16,True,2,17.091885670439286,15,False,0,0.8778325123152709,5,58,2021-12-16
CZ051,Liberecký kraj,334,3872,443690,89906,19680,1830.7827537244473,20,False,0,759.6823348831001,16,True,2,19.67479674796748,20,False,0,0.9140698772426817,5,63,2021-12-16
CZ052,Královéhradecký kraj,363,4164,551647,119407,26590,1682.4164728531107,20,False,0,693.4266835277664,16,True,2,15.660022564874012,15,False,0,0.8660565723793677,5,58,2021-12-16
CZ053,Pardubický kraj,402,4223,522662,106085,23240,1914.430358434323,20,False,0,825.7529339680444,16,True,2,18.171256454388985,15,False,0,0.7966421429918883,0,53,2021-12-16
CZ063,Kraj Vysočina,454,4591,509813,104291,20842,2031.7253581215073,20,False,0,926.2544227210401,16,True,2,22.027636503214662,20,False,0,0.864269578313253,5,63,2021-12-16
CZ064,Jihomoravský kraj,785,8453,1191989,238620,47119,1741.4590235312576,20,False,0,840.6671695582936,16,True,2,17.939684628281586,15,False,0,0.7525819088319088,0,53,2021-12-16
CZ071,Olomoucký kraj,531,4676,632015,130935,24713,1846.9498350513834,20,False,0,953.9084278458777,16,True,2,18.921215554566423,15,False,0,0.759090909090909,0,53,2021-12-16
CZ072,Zlínský kraj,536,4711,582555,121339,23722,1988.6534318648025,20,False,0,1052.4233758313485,20,True,2,19.85920242812579,20,False,0,0.7677640156453716,0,62,2021-12-16
CZ080,Moravskoslezský kraj,983,8761,1200539,240829,47774,1773.2868319979607,20,False,0,982.8550548314364,20,True,2,18.338426759325156,15,False,0,0.7557146553954973,0,57,2021-12-16
