code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1358,6811,1324277,251166,23467,1157.5372826077928,20,False,0,1201.19761432678,20,True,2,29.02373545830315,30,False,0,0.8804291623578077,5,77,2022-04-10
CZ020,Středočeský kraj,899,5503,1385141,255825,16932,899.1142417992103,16,False,0,804.4561712107887,16,True,2,32.500590597684855,30,False,0,0.8736307350373075,5,69,2022-04-10
CZ031,Jihočeský kraj,435,2216,644083,131832,5455,820.5464202595008,16,False,0,792.6755264275745,16,True,2,40.62328139321723,30,False,0,0.8123167155425219,5,69,2022-04-10
CZ032,Plzeňský kraj,405,1910,589899,119690,5979,782.1677948258939,16,False,0,780.3492355251066,16,True,2,31.94514132798127,30,False,0,0.811729706757331,5,69,2022-04-10
CZ041,Karlovarský kraj,132,670,294664,60178,2172,574.5527108842614,16,False,0,490.2123699690917,16,True,2,30.847145488029465,30,False,0,0.7511210762331838,0,64,2022-04-10
CZ042,Ústecký kraj,472,2444,820965,161527,7137,713.1850931525704,16,False,0,712.5743683718512,16,True,2,34.244080145719494,30,False,0,0.8253968253968254,5,69,2022-04-10
CZ051,Liberecký kraj,248,1086,443690,89906,3699,569.7671797876897,16,False,0,582.8309567770783,16,True,2,29.359286293592863,30,False,0,0.822104466313399,5,69,2022-04-10
CZ052,Královéhradecký kraj,425,1856,551647,119407,5020,755.3743607778163,16,False,0,754.5621278484512,16,True,2,36.972111553784856,30,False,0,0.8596572487262621,5,69,2022-04-10
CZ053,Pardubický kraj,330,1789,522662,106085,4930,783.2978100569776,16,False,0,669.2746382617712,16,True,2,36.28803245436105,30,False,0,0.8559808612440192,5,69,2022-04-10
CZ063,Kraj Vysočina,309,1604,509813,104291,4159,795.7819828054601,16,False,0,788.1792292719409,16,True,2,38.566963212310654,30,False,0,0.772267693789119,0,64,2022-04-10
CZ064,Jihomoravský kraj,800,4358,1191989,238620,12403,855.3770210966711,16,False,0,750.9848294359232,16,True,2,35.13666048536644,30,False,0,0.8331103039571783,5,69,2022-04-10
CZ071,Olomoucký kraj,371,2048,632015,130935,5492,761.3743344699097,16,False,0,665.2155649749876,16,True,2,37.29060451565914,30,False,0,0.8221597751906865,5,69,2022-04-10
CZ072,Zlínský kraj,372,1780,582555,121339,4567,734.1796053591506,16,False,0,739.2511888181047,16,True,2,38.975257280490474,30,False,0,0.8229311141932502,5,69,2022-04-10
CZ080,Moravskoslezský kraj,633,3271,1200539,240829,8697,647.7923665953376,16,False,0,644.4406612160495,16,True,2,37.610670346096356,30,False,0,0.813681592039801,5,69,2022-04-10
