id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
62a99127-6bac-43bd-9703-447d2ce62661,wednesday,2020-08-12,1000,nezařazení,447,22,5,826,45,17,16,14,8038,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,59.20211556947678,7,True,0,16.722008552112946,2,True,2,5.5610848469768595,3,True,2,1.2486033519553073,15,31
c17d2f94-37b5-4518-9551-19c87bcacd2a,wednesday,2020-08-12,2101,Benešov,11,1,1,22,1,1,1,1,238,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,29.49755825767756,4,True,0,8.24742268041237,0,True,2,4.621848739495799,3,True,2,1.1,10,21
b17d0395-fa4f-4909-b845-3244f444327f,wednesday,2020-08-12,2102,Beroun,11,0,0,17,0,0,0,0,189,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,30.803825835168727,4,True,0,0.0,0,False,0,5.82010582010582,3,True,2,1.5714285714285714,20,29
9036f173-2ba2-44b5-9ef7-11f581034528,wednesday,2020-08-12,2103,Brandýs nad Labem-Stará Boleslav,35,2,1,58,3,2,0,0,570,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,43.25488603661658,4,False,0,12.183235867446394,2,True,2,6.140350877192982,3,True,2,1.5217391304347827,20,33
1c0af99a-4d41-438c-8c2d-2e2d94c767b1,wednesday,2020-08-12,2104,Čáslav,2,0,0,9,3,2,3,3,80,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,31.173284495187627,4,True,0,57.559478127398314,7,True,2,2.5,0,False,0,0.3333333333333333,0,13
0d499793-edd4-4b3f-9b8d-1dd8a06b204a,wednesday,2020-08-12,2105,Černošice,23,0,0,71,4,1,1,0,642,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,37.49882816161995,4,False,0,8.547373819393991,0,True,2,3.582554517133956,3,False,0,0.8846153846153846,5,14
b2926476-3c30-4042-9960-0eec2940cc3e,wednesday,2020-08-12,2106,Český Brod,1,0,0,2,0,0,0,0,67,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,4.643172215257464,0,False,0,0.0,0,False,0,1.4925373134328357,0,True,2,1.0,10,12
0a0fc8af-1fba-4335-a030-4fe0d93e4819,wednesday,2020-08-12,2107,Dobříš,18,0,0,23,0,0,0,0,222,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,95.32475410546384,7,True,0,0.0,0,False,0,8.108108108108109,7,True,2,2.25,30,46
6a05d845-0f35-477e-ad4a-9676e8a2c3bf,wednesday,2020-08-12,2108,Hořovice,2,0,0,4,1,0,0,0,87,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,16.594205303508016,2,False,0,0.0,0,False,0,2.2988505747126435,0,False,0,1.0,10,12
eebc3c20-f798-4696-82c2-2980a745f508,wednesday,2020-08-12,2109,Kladno,18,0,0,31,0,0,0,0,220,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,22.229808585469645,2,True,0,0.0,0,False,0,8.181818181818182,7,True,2,1.3846153846153846,15,26
065be2b2-224e-4670-9e52-ac5775b213b5,wednesday,2020-08-12,2110,Kolín,21,0,0,40,4,2,1,1,330,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,46.706586826347305,4,True,0,5.935070330583418,0,True,2,6.363636363636363,3,True,2,0.7241379310344828,0,11
26ebf428-4014-4b47-94c7-bcefeaa273c7,wednesday,2020-08-12,2111,Kralupy nad Vltavou,8,0,0,12,0,0,0,0,114,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,36.906043364600954,4,True,0,0.0,0,False,0,7.017543859649122,7,True,2,1.6,25,38
47bc3b12-b441-4c18-8246-5747eedc68f3,wednesday,2020-08-12,2112,Kutná Hora,10,0,0,17,0,0,0,0,157,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,25.914482208711252,4,True,0,0.0,0,False,0,6.369426751592357,3,True,2,1.4285714285714286,20,29
4a1df178-34eb-46d1-b277-92619f3dcd33,wednesday,2020-08-12,2113,Lysá nad Labem,4,0,0,7,0,0,0,0,166,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,26.01553499089456,4,False,0,0.0,0,False,0,2.4096385542168677,0,True,2,1.3333333333333333,15,21
1bcbafac-12c5-4a3c-aa26-6b717c5c7dc3,wednesday,2020-08-12,2114,Mělník,5,0,0,9,0,0,0,0,114,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,20.17937219730942,2,True,0,0.0,0,False,0,4.385964912280701,3,False,0,1.6666666666666667,25,30
1ae91f79-4e95-4131-8eb2-926a07a65efc,wednesday,2020-08-12,2115,Mladá Boleslav,19,0,0,53,2,0,0,0,605,2115,Mladá Boleslav,112464,20603,CZ020,Středočeský kraj,CZ,ČR,32.01024327784891,4,True,0,0.0,0,False,0,3.1404958677685952,3,False,0,1.1176470588235294,10,17
2b1a0032-7e22-4176-aa0e-3e4f6e2061f9,wednesday,2020-08-12,2116,Mnichovo Hradiště,0,0,0,1,0,0,0,0,45,2116,Mnichovo Hradiště,17901,3388,CZ020,Středočeský kraj,CZ,ČR,11.172560192168035,2,False,0,0.0,0,False,0,0.0,0,False,0,,30,32
eec14646-cde5-40da-9717-ad5dfced8451,wednesday,2020-08-12,2117,Neratovice,6,0,0,11,2,0,0,0,168,2117,Neratovice,32187,5907,CZ020,Středočeský kraj,CZ,ČR,37.28213253798117,4,False,0,33.85813441679363,4,True,2,3.571428571428571,3,True,2,1.5,20,35
d26e6b05-0725-4298-9147-cd4c7e0450bd,wednesday,2020-08-12,2118,Nymburk,9,1,0,12,1,0,0,0,230,2118,Nymburk,40183,8167,CZ020,Středočeský kraj,CZ,ČR,34.84060423562203,4,False,0,12.244398187829068,2,True,2,3.91304347826087,3,True,2,3.0,30,43
5963ff2f-38e1-44bb-b6ac-12ca3f5c0d00,wednesday,2020-08-12,2119,Poděbrady,5,0,0,7,0,0,1,1,132,2119,Poděbrady,31382,6883,CZ020,Středočeský kraj,CZ,ČR,19.119240328850932,2,False,0,0.0,0,False,0,3.787878787878788,3,True,2,1.6666666666666667,25,32
49737842-380d-4568-a640-b903aac6b1ec,wednesday,2020-08-12,2120,Příbram,10,1,0,18,2,1,0,0,218,2120,Příbram,69951,14592,CZ020,Středočeský kraj,CZ,ČR,25.73229832311189,4,True,0,13.706140350877192,2,True,2,4.587155963302752,3,False,0,1.0,10,21
ed36be3c-6052-45da-b828-5738cc28dc7a,wednesday,2020-08-12,2121,Rakovník,7,0,0,10,0,0,0,0,80,2121,Rakovník,55562,11623,CZ020,Středočeský kraj,CZ,ČR,17.997912242179908,2,True,0,0.0,0,False,0,8.75,7,True,2,7.0,30,41
de463224-9c4f-45ba-a489-5ef92290d6cf,wednesday,2020-08-12,2122,Říčany,11,1,0,23,2,1,0,1,348,2122,Říčany,71896,11376,CZ020,Středočeský kraj,CZ,ČR,29.208857238233005,4,False,0,8.79043600562588,0,True,2,3.1609195402298855,3,True,2,0.9166666666666666,5,16
405d7915-8d71-4c89-85b3-8548c032137a,wednesday,2020-08-12,2123,Sedlčany,0,0,0,1,0,0,0,0,59,2123,Sedlčany,22074,4717,CZ020,Středočeský kraj,CZ,ČR,4.53021654435082,0,False,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0
044d4ffc-6747-4071-be7e-535fdd1411a3,wednesday,2020-08-12,2124,Slaný,9,0,0,10,0,0,0,0,89,2124,Slaný,40526,7771,CZ020,Středočeský kraj,CZ,ČR,27.14306864728816,4,True,0,0.0,0,False,0,10.112359550561797,7,True,2,2.25,30,43
ba65a7b7-67a3-4db4-b0b6-e1274019d479,wednesday,2020-08-12,2125,Vlašim,2,0,0,3,0,0,0,0,74,2125,Vlašim,25947,5665,CZ020,Středočeský kraj,CZ,ČR,11.562030292519365,2,True,0,0.0,0,False,0,2.7027027027027026,0,True,2,0.0,0,4
c0453c63-e205-43b0-a9ea-a0079a1abc08,wednesday,2020-08-12,2126,Votice,4,1,0,4,1,0,0,0,34,2126,Votice,12445,2654,CZ020,Středočeský kraj,CZ,ČR,32.14142225793491,4,True,0,37.67897513187641,4,True,2,11.76470588235294,11,True,2,0.0,0,23
4070aa6a-e393-4ebe-bb27-307936488f19,wednesday,2020-08-12,3101,Blatná,1,0,0,1,0,0,0,0,30,3101,Blatná,13668,3093,CZ031,Jihočeský kraj,CZ,ČR,7.316359379572725,0,True,0,0.0,0,False,0,3.3333333333333335,3,True,2,1.0,10,15
0bb49539-8383-4e93-9293-07708996a63e,wednesday,2020-08-12,3102,České Budějovice,13,0,0,22,1,0,0,0,362,3102,České Budějovice,162553,31763,CZ031,Jihočeský kraj,CZ,ČR,12.918863386095612,2,True,0,0.0,0,False,0,3.591160220994475,3,True,2,1.4444444444444444,20,27
3144e1c9-4d1a-44a9-aa4d-8998ddbb0163,wednesday,2020-08-12,3103,Český Krumlov,7,0,0,8,0,0,0,0,85,3103,Český Krumlov,41687,7954,CZ031,Jihočeský kraj,CZ,ČR,19.190634970134575,2,True,0,0.0,0,False,0,8.235294117647058,7,True,2,7.0,30,41
e503fe9f-2803-4e93-abcd-816f0a34b427,wednesday,2020-08-12,3104,Dačice,0,0,0,0,0,0,0,0,26,3104,Dačice,18783,3961,CZ031,Jihočeský kraj,CZ,ČR,10.64792631634989,2,False,0,0.0,0,False,0,0.0,0,False,0,,30,32
a3b1cdb0-c6da-451a-9b12-ee6f64d167dc,wednesday,2020-08-12,3105,Jindřichův Hradec,3,0,0,4,0,0,0,0,93,3105,Jindřichův Hradec,47113,10139,CZ031,Jihočeský kraj,CZ,ČR,10.61278203468257,2,True,0,0.0,0,False,0,3.225806451612903,3,True,2,1.0,10,17
a7d2d984-c9c1-4ae2-819c-8b41e0f79df2,wednesday,2020-08-12,3106,Kaplice,2,0,0,3,0,0,0,0,44,3106,Kaplice,19869,3447,CZ031,Jihočeský kraj,CZ,ČR,15.098897780462027,2,True,0,0.0,0,False,0,4.545454545454546,3,True,2,0.0,0,7
22d9735b-c28e-40d4-8e90-11e597e120a1,wednesday,2020-08-12,3107,Milevsko,2,0,0,3,0,0,0,0,42,3107,Milevsko,18235,4397,CZ031,Jihočeský kraj,CZ,ČR,16.451878256100905,2,False,0,0.0,0,False,0,4.761904761904762,3,True,2,2.0,30,37
ee228506-bf66-4622-998d-3d54cb4a0eee,wednesday,2020-08-12,3108,Písek,11,1,1,14,1,1,1,1,175,3108,Písek,53352,11354,CZ031,Jihočeský kraj,CZ,ČR,26.240815714499927,4,True,0,8.807468733485996,0,True,2,6.2857142857142865,3,True,2,1.375,15,26
