code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,800,4801,1324277,251166,19690,882.4437787562572,16,False,0,797.082407650717,16,True,2,24.382935500253936,25,False,0,0.8418376293179028,5,64,2021-01-20
CZ020,Středočeský kraj,1107,6566,1385141,255825,22288,1127.4664456542691,20,False,0,1101.925144141503,20,True,2,29.45979899497487,30,False,0,0.8532813515269656,5,77,2021-01-20
CZ031,Jihočeský kraj,516,2631,644083,131832,8867,995.3686093251956,20,False,0,1033.133078463499,20,True,2,29.67181684899064,30,False,0,0.8325949367088608,5,77,2021-01-20
CZ032,Plzeňský kraj,456,2659,589899,119690,8340,1008.6472430026158,20,False,0,924.8892973514915,16,True,2,31.882494004796165,30,False,0,0.9191151054268925,5,73,2021-01-20
CZ041,Karlovarský kraj,447,2185,294664,60178,6126,1462.3435506203678,20,True,0,1525.4744258699193,20,True,2,35.667646098596144,30,False,0,1.0731827111984282,10,82,2021-01-20
CZ042,Ústecký kraj,551,2846,820965,161527,9483,882.8634594653853,16,False,0,903.254564252416,16,True,2,30.011599704734788,30,False,0,0.803274061529777,5,69,2021-01-20
CZ051,Liberecký kraj,512,2802,443690,89906,7960,1537.7853907007145,20,False,0,1403.6882966654061,20,True,2,35.201005025125625,30,False,0,0.7785495971103085,0,72,2021-01-20
CZ052,Královéhradecký kraj,882,5136,551647,119407,11983,2000.1921518652325,20,False,0,1782.1400755399598,20,True,2,42.86071935241592,30,False,0,0.938082191780822,5,77,2021-01-20
CZ053,Pardubický kraj,551,3091,522662,106085,9164,1372.2061293914614,20,False,0,1208.4649102135081,20,True,2,33.72981230903535,30,False,0,0.8309139784946237,5,77,2021-01-20
CZ063,Kraj Vysočina,392,2083,509813,104291,5882,1034.8892633181185,20,False,0,1015.4279851569166,20,True,2,35.41312478748725,30,False,0,0.7974732006125574,0,72,2021-01-20
CZ064,Jihomoravský kraj,1018,5092,1191989,238620,15934,1025.7644995046096,20,False,0,983.9912832118013,20,True,2,31.956821890297476,30,False,0,0.861590524534687,5,77,2021-01-20
CZ071,Olomoucký kraj,496,2816,632015,130935,8373,1091.904464292778,20,False,0,1020.3536105701303,20,True,2,33.63191209841156,30,False,0,0.7594390507011867,0,72,2021-01-20
CZ072,Zlínský kraj,497,2593,582555,121339,8207,1217.5674399842076,20,False,0,1199.1198213270259,20,True,2,31.594979895211406,30,False,0,0.7364385117864243,0,72,2021-01-20
CZ080,Moravskoslezský kraj,1201,5997,1200539,240829,22119,1355.8909789686134,20,False,0,1364.8688488512596,20,True,2,27.112437271124374,30,False,0,0.7148647037787579,0,72,2021-01-20
