code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,244,877,1324277,251166,3342,149.13798246137327,10,False,0,237.6914072764626,10,True,2,26.241771394374624,30,False,0,0.8985655737704918,5,57,2022-11-08
CZ020,Středočeský kraj,218,824,1385141,255825,2059,128.07360405908133,10,False,0,202.48216554285156,10,True,2,40.019426906265174,30,False,0,0.9035087719298246,5,57,2022-11-08
CZ031,Jihočeský kraj,113,310,644083,131832,671,110.54475898292613,7,False,0,193.42799927180047,10,True,2,46.19970193740686,30,False,0,0.8908045977011494,5,54,2022-11-08
CZ032,Plzeňský kraj,102,277,589899,119690,541,112.0530802730637,7,False,0,190.4921046035592,10,True,2,51.20147874306839,30,False,0,0.8683385579937304,5,54,2022-11-08
CZ041,Karlovarský kraj,31,122,294664,60178,221,98.75654983303016,7,False,0,122.96852670411113,10,True,2,55.203619909502265,30,False,0,0.9242424242424242,5,54,2022-11-08
CZ042,Ústecký kraj,168,495,820965,161527,932,130.69984713112007,10,False,0,219.15840695363622,10,True,2,53.11158798283262,30,False,0,0.953757225433526,5,57,2022-11-08
CZ051,Liberecký kraj,73,227,443690,89906,680,112.2405282967838,7,False,0,183.52501501568304,10,True,2,33.38235294117647,30,False,0,0.9659574468085106,5,54,2022-11-08
CZ052,Královéhradecký kraj,104,304,551647,119407,756,136.3190591084516,10,False,0,230.30475600257944,10,True,2,40.21164021164021,30,False,0,0.8063660477453581,5,57,2022-11-08
CZ053,Pardubický kraj,84,291,522662,106085,539,122.83272937385921,10,False,0,188.5280671159919,10,True,2,53.98886827458256,30,False,0,0.9267515923566879,5,57,2022-11-08
CZ063,Kraj Vysočina,78,201,509813,104291,567,86.5023057474015,7,False,0,162.04658120067887,10,True,2,35.44973544973545,30,False,0,0.9136363636363637,5,54,2022-11-08
CZ064,Jihomoravský kraj,272,810,1191989,238620,1149,144.9677807429431,10,False,0,247.2550498700863,13,True,2,70.49608355091384,30,False,0,1.0087173100871731,10,65,2022-11-08
CZ071,Olomoucký kraj,106,326,632015,130935,518,119.30096595808644,7,False,0,179.478367128728,10,True,2,62.93436293436293,30,False,0,0.8109452736318408,5,54,2022-11-08
CZ072,Zlínský kraj,125,349,582555,121339,594,126.8549750667319,10,False,0,216.74811890653461,10,True,2,58.75420875420876,30,False,0,1.0,10,62,2022-11-08
CZ080,Moravskoslezský kraj,146,494,1200539,240829,801,89.04333803399973,7,False,0,138.68761652458798,10,True,2,61.67290886392009,30,False,0,0.940952380952381,5,54,2022-11-08
