id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
c8d55041-2c24-49e5-bf9b-00719ff32e58,thursday,2020-09-24,1000,nezařazení,3170,261,120,4899,397,183,142,141,24929,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,454.6631860252802,13,True,0,179.56252040483187,10,True,2,12.716113763087167,11,True,2,1.0248949240219851,10,48
dfd3d444-e143-4174-acbe-619fbf9ba3b0,thursday,2020-09-24,2101,Benešov,90,3,2,141,5,3,5,5,781,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,276.9492969748615,13,True,0,41.23711340206186,4,True,2,11.523687580025609,11,False,0,1.0227272727272727,10,40
44ddc186-38fe-495c-bd80-2ee917c8b0ca,thursday,2020-09-24,2102,Beroun,131,4,2,201,6,3,4,4,974,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,389.66839681488443,13,True,0,52.668539325842694,7,True,2,13.449691991786446,11,True,2,1.0826446280991735,10,45
81e9fda2-89df-4849-b213-375f85b0ae29,thursday,2020-09-24,2103,Brandýs nad Labem-Stará Boleslav,307,13,3,449,19,5,3,3,2327,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,437.84537702371074,13,True,0,164.4736842105263,10,True,2,13.192952299097552,11,True,2,1.2581967213114753,15,53
0fc7a888-bf9c-4e8d-a1cc-f6553a952d8b,thursday,2020-09-24,2104,Čáslav,9,1,0,28,3,2,1,1,193,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,120.79647741885205,10,True,0,57.559478127398314,7,True,2,4.66321243523316,3,False,0,0.4090909090909091,0,22
c3169bf4-8ffd-49af-b2d1-01999fb82317,thursday,2020-09-24,2105,Černošice,314,35,17,524,50,21,12,9,2891,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,386.37185445097697,13,True,0,213.68434548484976,10,True,2,10.861293670010378,7,True,2,1.0865051903114187,10,44
a7383892-06f6-4718-b6d8-634fb449a42e,thursday,2020-09-24,2106,Český Brod,26,3,0,39,4,0,3,3,207,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,190.370060825556,10,True,0,161.76867080075493,10,True,2,12.560386473429952,11,True,2,1.0833333333333333,10,45
6a2b6d53-102d-42cb-80db-3fc89955f934,thursday,2020-09-24,2107,Dobříš,46,2,0,69,3,0,0,1,327,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,337.96958273755365,13,True,0,69.12442396313364,7,True,2,14.067278287461773,11,True,2,1.393939393939394,15,50
f797bf9e-9e32-4578-a7fd-abfeef312639,thursday,2020-09-24,2108,Hořovice,33,2,2,69,4,2,2,0,375,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,268.8261259168298,13,True,0,32.77076847452073,4,True,2,8.799999999999999,7,False,0,0.75,0,26
86ef20da-0dc2-4e53-94fb-2437c6a8fa03,thursday,2020-09-24,2109,Kladno,144,16,5,227,29,12,7,5,1259,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,275.4908421127845,13,False,0,123.76748215685465,10,True,2,11.437648927720414,11,True,2,0.9171974522292994,5,43
7d144360-f846-45e9-95a6-a552fd631207,thursday,2020-09-24,2110,Kolín,133,13,5,176,21,7,6,8,946,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,269.4610778443114,13,True,0,142.44168793400203,10,True,2,14.059196617336154,11,True,2,1.209090909090909,15,53
96d119c4-33da-4bb9-b254-fc7717e589de,thursday,2020-09-24,2111,Kralupy nad Vltavou,68,4,1,101,5,1,1,1,745,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,387.51345532831,13,True,0,84.90405841399219,7,True,2,9.12751677852349,7,False,0,1.0,10,39
75a73343-b05f-4e03-8000-e970ac461a46,thursday,2020-09-24,2112,Kutná Hora,63,7,1,100,16,6,6,6,563,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,213.29612279477723,10,True,0,158.83397178361207,10,True,2,11.190053285968029,11,True,2,1.0,10,45
0395630a-dc15-4014-ba54-6546aaae0a15,thursday,2020-09-24,2113,Lysá nad Labem,38,3,1,65,3,1,2,4,295,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,282.45437990114095,13,True,0,87.00696055684455,7,True,2,12.88135593220339,11,True,2,0.76,0,35
a77ce0f7-af8d-4a8a-825a-5b288b160170,thursday,2020-09-24,2114,Mělník,59,2,1,78,3,1,1,1,641,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,206.2780269058296,10,True,0,34.66204506065858,4,True,2,9.204368174726989,7,True,2,1.3409090909090908,15,40
