code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,656,5392,1324277,251166,22864,667.2320065968072,16,True,0,402.1244913722399,13,True,2,23.582925122463262,25,True,2,1.2759110269758638,15,73,2020-10-12
CZ020,Středočeský kraj,571,5010,1385141,255825,19018,566.3683336209093,16,True,0,385.4197205120688,13,True,2,26.34346408665475,30,True,2,1.4164546225614927,20,83,2020-10-12
CZ031,Jihočeský kraj,246,2084,644083,131832,7345,473.3861940153676,13,True,0,298.1066812306572,13,True,2,28.373042886317222,30,True,2,1.4982027318475917,20,80,2020-10-12
CZ032,Plzeňský kraj,249,1921,589899,119690,7809,521.2756760055535,16,True,0,315.8158576322166,13,True,2,24.599820719682416,25,True,2,1.4062957540263543,20,78,2020-10-12
CZ041,Karlovarský kraj,120,537,294664,60178,2530,298.30586702142097,13,True,0,332.34736947057064,13,True,2,21.225296442687746,20,True,2,1.1598272138228942,10,60,2020-10-12
CZ042,Ústecký kraj,285,2045,820965,161527,7179,382.96395096015056,13,True,0,290.35393463631465,13,True,2,28.48586154060454,30,True,2,1.4754689754689754,20,80,2020-10-12
CZ051,Liberecký kraj,248,1570,443690,89906,5619,532.128287768487,16,True,0,377.0604853958579,13,True,2,27.94091475351486,30,True,2,1.4604651162790698,20,83,2020-10-12
CZ052,Královéhradecký kraj,228,1542,551647,119407,6459,417.8396692087512,13,True,0,312.37699632349864,13,True,2,23.8736646539712,25,True,2,1.60625,25,80,2020-10-12
CZ053,Pardubický kraj,192,1377,522662,106085,5705,412.69501130749893,13,True,0,292.2185040297874,13,True,2,24.13672217353199,25,True,2,1.608644859813084,25,80,2020-10-12
CZ063,Kraj Vysočina,312,1989,509813,104291,5846,570.7975277209487,16,True,0,450.6620897296986,13,True,2,34.02326377009921,30,True,2,1.828125,25,88,2020-10-12
CZ064,Jihomoravský kraj,546,3530,1191989,238620,12366,460.4069332854582,13,True,0,370.8825748051295,13,True,2,28.546013262170465,30,True,2,1.3974663499604116,15,75,2020-10-12
CZ071,Olomoucký kraj,308,2247,632015,130935,7267,553.4678765535629,16,True,0,352.8468323977546,13,True,2,30.920599972478325,30,True,2,1.553941908713693,20,83,2020-10-12
CZ072,Zlínský kraj,388,2654,582555,121339,8466,701.3930015191698,16,True,0,491.1858512102457,16,True,2,31.34892511221356,30,True,2,1.5394431554524362,20,86,2020-10-12
CZ080,Moravskoslezský kraj,573,3852,1200539,240829,19063,479.61790495768986,13,True,0,379.5223997109983,13,True,2,20.20668310339401,20,True,2,1.547609481719566,20,70,2020-10-12
