id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
e9787f52-ce26-41f2-aa33-67a62eef5262,friday,2020-12-04,1000,nezařazení,2407,455,272,3523,717,439,435,287,16145,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,345.32050318777715,13,False,0,374.2544771187183,13,True,2,14.908640445958502,11,True,2,1.0896333182435491,10,51
3279c699-c660-422a-85d9-99996c64dc4f,friday,2020-12-04,2101,Benešov,167,28,11,244,53,22,29,17,628,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,576.84113926125,16,True,0,519.5876288659794,16,True,2,26.59235668789809,30,True,2,0.9709302325581395,5,71
d47f68ce-1dcf-47f8-8b6e-a2bea965ad32,friday,2020-12-04,2102,Beroun,103,10,8,167,27,20,9,12,654,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,331.14112772806385,13,False,0,254.56460674157304,13,True,2,15.749235474006115,15,True,2,0.9196428571428571,5,50
0f121a26-41ca-4cf3-bdc7-ce4ddbaf251e,friday,2020-12-04,2103,Brandýs nad Labem-Stará Boleslav,218,24,10,317,41,24,20,11,1185,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,381.34919934323193,13,False,0,304.5808966861598,13,True,2,18.396624472573837,15,True,2,1.013953488372093,10,55
b372d7e6-2919-4246-bcbd-3bf33ac51afd,friday,2020-12-04,2104,Čáslav,95,14,8,134,21,15,17,9,257,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,767.6421306939952,16,False,0,825.0191864927091,16,True,2,36.964980544747085,30,True,2,0.9693877551020408,5,71
a7fcd647-e963-44f4-ba7f-92854ed29e96,friday,2020-12-04,2105,Černošice,255,40,15,404,72,34,29,19,1695,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,322.08814903105707,13,False,0,316.2528313175777,13,True,2,15.04424778761062,15,True,2,1.1751152073732718,10,55
182fd4c7-c8da-4568-9243-4953029f2885,friday,2020-12-04,2106,Český Brod,45,15,9,65,18,11,7,7,190,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,413.24232715791425,13,True,0,700.9975734699381,16,True,2,23.684210526315788,25,True,2,1.2162162162162162,15,73
cafd562a-54b3-4c14-9a5d-aa629e8455d9,friday,2020-12-04,2107,Dobříš,45,6,1,71,14,9,4,6,232,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,398.630789895576,13,False,0,207.37327188940094,10,True,2,19.396551724137932,20,False,0,1.0714285714285714,10,55
83375a5b-be2b-4c10-aaed-3f96a0a6bb6f,friday,2020-12-04,2108,Hořovice,82,7,3,124,18,7,2,1,312,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,497.82615910524044,16,False,0,294.93691627068654,13,True,2,26.282051282051285,30,True,2,1.3225806451612903,15,78
a4f497a0-c566-4e29-90cb-75f01beb701d,friday,2020-12-04,2109,Kladno,363,73,46,551,129,77,43,35,1969,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,615.2893447763919,16,True,0,660.0932381698915,16,True,2,18.435754189944134,15,False,0,0.9628647214854111,5,54
8c52b766-b8cf-4832-8987-7e7997119e4b,friday,2020-12-04,2110,Kolín,222,45,25,304,64,37,27,30,1003,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,497.00598802395206,16,True,0,421.3899934714226,13,True,2,22.13359920239282,20,False,0,1.1155778894472361,10,61
