code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,4309,18244,10693939,2131630,25985,336.8824153569606,13,False,0,405.32362558230085,13,True,2,70.20973638637675,30,True,2,1.034533597958605,10,70,2022-08-20
