code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,1392,4270,10693939,2131630,6194,68.39388180538528,7,True,0,105.83450223537855,7,True,2,68.93768162738134,30,True,2,1.2674384090234492,15,63,2023-02-13
