code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,632,2507,1324277,251166,17027,491.96655986625154,16,False,0,622.2976039750603,16,True,2,14.723674164562167,11,False,0,0.741715976331361,0,45,2020-11-18
CZ020,Středočeský kraj,925,3982,1385141,255825,17565,789.7390951534899,16,False,0,903.3519007133783,16,True,2,22.670082550526615,20,False,0,0.7211155378486056,0,54,2020-11-18
CZ031,Jihočeský kraj,515,2455,644083,131832,8004,1133.0837795749926,20,False,0,1126.4336428181323,20,True,2,30.67216391804098,30,False,0,0.6572958500669344,0,72,2020-11-18
CZ032,Plzeňský kraj,461,1935,589899,119690,6969,758.6044390649924,16,False,0,771.1588269696716,16,True,2,27.765820060266893,30,True,2,0.876358695652174,5,71,2020-11-18
CZ041,Karlovarský kraj,226,740,294664,60178,2724,704.8706323134146,16,False,0,963.8073714646549,20,True,2,27.165932452276063,30,False,0,0.5736434108527132,0,68,2020-11-18
CZ042,Ústecký kraj,695,2937,820965,161527,10651,912.9500039587559,16,False,0,994.8801129222978,20,True,2,27.574875598535346,30,False,0,0.7511508951406649,0,68,2020-11-18
CZ051,Liberecký kraj,375,2099,443690,89906,6554,1126.462169532782,20,False,0,1048.8732676350855,20,True,2,32.026243515410435,30,True,2,0.8189621537261023,5,79,2020-11-18
CZ052,Královéhradecký kraj,540,2027,551647,119407,6835,1001.183727999971,20,False,0,1172.4605760131317,20,True,2,29.656181419166057,30,True,2,0.6932284541723667,0,74,2020-11-18
CZ053,Pardubický kraj,513,2520,522662,106085,8112,1153.5179523286558,20,False,0,1129.2831220247915,20,True,2,31.06508875739645,30,True,2,0.8240680183126227,5,79,2020-11-18
CZ063,Kraj Vysočina,601,3005,509813,104291,8383,1505.8462612761934,20,False,0,1333.7680144978954,20,True,2,35.84635571990934,30,False,0,0.7009563797527408,0,72,2020-11-18
CZ064,Jihomoravský kraj,795,3556,1191989,238620,13581,802.6919711507405,16,False,0,816.3607409269969,16,True,2,26.18363890729696,30,False,0,0.706817730073544,0,64,2020-11-18
CZ071,Olomoucký kraj,459,2109,632015,130935,7306,964.8505177883437,20,False,0,902.7379997708788,16,True,2,28.86668491650698,30,False,0,0.6471310217858238,0,68,2020-11-18
CZ072,Zlínský kraj,459,2336,582555,121339,7419,1119.207628464265,20,False,0,1028.5233931382324,20,True,2,31.48672327806982,30,False,0,0.7002398081534772,0,72,2020-11-18
CZ080,Moravskoslezský kraj,803,4452,1200539,240829,19385,980.4762694089906,20,False,0,886.5211415568723,16,True,2,22.966210987877226,20,False,0,0.7114093959731543,0,58,2020-11-18
