code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,415,2791,1324277,251166,19142,455.26728924537696,13,False,0,343.5974614398446,13,True,2,14.580503604639015,11,False,0,0.9762154599510319,5,44,2021-04-12
CZ020,Středočeský kraj,449,3584,1385141,255825,15561,553.7342407740439,16,False,0,393.2375647415225,13,True,2,23.031938821412506,25,False,0,0.995279089141905,5,61,2021-04-12
CZ031,Jihočeský kraj,382,2400,644083,131832,7772,767.4476736693873,16,False,0,637.9331270101341,16,True,2,30.880082346886255,30,False,0,1.05866784296427,10,74,2021-04-12
CZ032,Plzeňský kraj,180,1227,589899,119690,5332,448.89040327242463,13,False,0,350.90650848024063,13,True,2,23.012003000750187,25,False,0,1.0267782426778242,10,63,2021-04-12
CZ041,Karlovarský kraj,49,297,294664,60178,1753,223.3051882822469,10,False,0,179.46757951410814,10,True,2,16.942384483742156,15,False,0,1.2531645569620253,15,52,2021-04-12
CZ042,Ústecký kraj,490,3021,820965,161527,8817,759.9593161706041,16,False,0,677.9052418481122,16,True,2,34.263354882613136,30,False,0,1.0637323943661972,10,74,2021-04-12
CZ051,Liberecký kraj,219,1355,443690,89906,4994,616.4213752845455,16,False,0,496.07367695148264,16,True,2,27.13255907088506,30,False,0,1.0779634049323787,10,74,2021-04-12
CZ052,Královéhradecký kraj,120,666,551647,119407,3796,280.43295803294495,13,False,0,242.8668336027201,13,True,2,17.544783983140146,15,False,0,0.891566265060241,5,48,2021-04-12
CZ053,Pardubický kraj,266,1829,522662,106085,6163,727.0473078203504,16,False,0,526.9359475891973,16,True,2,29.677105305857538,30,False,0,0.9626315789473684,5,69,2021-04-12
CZ063,Kraj Vysočina,279,1886,509813,104291,5302,773.2246921910582,16,False,0,564.7658954272181,16,True,2,35.571482459449264,30,False,0,1.0317286652078774,10,74,2021-04-12
CZ064,Jihomoravský kraj,501,3218,1191989,238620,12720,557.2199072306876,16,False,0,449.66892967898747,13,True,2,25.298742138364783,25,False,0,1.0530104712041886,10,66,2021-04-12
CZ071,Olomoucký kraj,343,2277,632015,130935,8223,631.7888024809538,16,False,0,477.33608278917023,13,True,2,27.690623859905145,30,False,0,1.3386243386243386,15,76,2021-04-12
CZ072,Zlínský kraj,321,1950,582555,121339,6463,708.9459364351864,16,False,0,571.9513099662928,16,True,2,30.17174686678013,30,False,0,1.015096304008329,10,74,2021-04-12
CZ080,Moravskoslezský kraj,595,3792,1200539,240829,17985,607.0606619193545,16,False,0,503.2616503826366,16,True,2,21.084236864053377,20,False,0,1.149787750151607,10,64,2021-04-12
