id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
89607b48-b69e-43ab-9073-d7d57c8c2c91,wednesday,2020-05-27,1000,nezařazení,57,5,0,270,54,33,24,10,5491,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,13.516809549663703,2,False,0,8.361004276056473,0,True,2,1.0380622837370241,0,False,0,0.4672131147540984,0,4
600fa4b4-949a-4fc3-a711-888b09c79179,wednesday,2020-05-27,2101,Benešov,1,0,0,3,1,0,0,0,174,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,4.916259709612926,0,False,0,8.24742268041237,0,True,2,0.5747126436781609,0,False,0,0.5,0,2
c1c629cd-0ae1-4593-8113-ed96fd03f5e7,wednesday,2020-05-27,2102,Beroun,1,1,1,1,1,1,1,1,174,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,1.5401912917584364,0,True,0,8.77808988764045,0,True,2,0.5747126436781609,0,True,2,1.0,10,14
9db1ba6f-7634-4bba-8c9f-f88a8422fc8b,wednesday,2020-05-27,2103,Brandýs nad Labem-Stará Boleslav,4,0,0,13,1,1,1,0,365,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,9.710280538832295,0,True,0,0.0,0,False,0,1.095890410958904,0,False,0,0.8,5,5
51e00ed5-c2fa-4e4b-b055-8c274df79414,wednesday,2020-05-27,2104,Čáslav,0,0,0,0,0,0,0,0,65,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
958546a4-1693-4cda-80fd-0468aa804b52,wednesday,2020-05-27,2105,Černošice,3,0,0,12,2,0,0,0,558,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,8.705085108947488,0,False,0,8.547373819393991,0,True,2,0.5376344086021506,0,False,0,0.3333333333333333,0,2
d0ad17ff-102b-44fb-9063-f488f7ffe3c2,wednesday,2020-05-27,2106,Český Brod,0,0,0,1,0,0,0,0,57,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
282f469a-bee5-4949-86f6-a661c1d5f0ca,wednesday,2020-05-27,2107,Dobříš,0,0,0,0,0,0,0,0,45,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
33a83c14-ed55-4de2-86a3-d0a0e53dfa74,wednesday,2020-05-27,2108,Hořovice,0,0,0,1,0,0,0,0,65,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
4e0114cc-340e-4011-b243-8b07746be580,wednesday,2020-05-27,2109,Kladno,0,0,0,3,0,0,0,0,542,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,0.7939217351953445,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
dfa3cc2b-5e89-4305-804b-1356d753f1cd,wednesday,2020-05-27,2110,Kolín,3,0,0,15,3,2,0,0,227,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,10.778443113772454,2,True,0,0.0,0,False,0,1.3215859030837005,0,False,0,1.0,10,12
9ac42e3e-9c83-4f68-82fd-28452107626e,wednesday,2020-05-27,2111,Kralupy nad Vltavou,0,0,0,4,0,0,0,0,93,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
6010dbbb-1fce-4a89-a5c5-eed9a034726d,wednesday,2020-05-27,2112,Kutná Hora,0,0,0,1,0,0,0,0,124,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,5.980265125087212,0,False,0,18.68634962160142,2,True,2,0.0,0,False,0,0.0,0,4
d507c750-fb36-4359-bbe8-f21d0ed01de5,wednesday,2020-05-27,2113,Lysá nad Labem,1,0,0,2,0,0,0,0,80,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,3.7165049986992233,0,True,0,0.0,0,False,0,1.25,0,True,2,1.0,10,12
94263f7e-fc2d-4741-8865-d23ee86dadda,wednesday,2020-05-27,2114,Mělník,0,0,0,2,0,0,0,0,104,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,6.72645739910314,0,False,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0
