code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,54,182,1324277,251166,3745,29.827596492274655,4,False,0,49.369739534809646,4,True,2,4.859813084112149,3,False,0,1.058139534883721,10,23,2020-04-20
CZ020,Středočeský kraj,18,90,1385141,255825,4264,17.110171455469153,2,False,0,17.199257304798202,2,True,2,2.1106941838649154,0,False,0,0.7563025210084033,0,6,2020-04-20
CZ031,Jihočeský kraj,3,7,644083,131832,554,6.055120225188369,0,False,0,5.3097882153043265,0,True,2,1.263537906137184,0,False,0,0.35,0,2,2020-04-20
CZ032,Plzeňský kraj,19,85,589899,119690,843,44.92294443625095,4,False,0,50.96499289832066,7,True,2,10.083036773428232,7,False,0,0.6439393939393939,0,20,2020-04-20
CZ041,Karlovarský kraj,22,63,294664,60178,223,32.240110770233215,4,False,0,48.19036857323274,4,True,2,28.251121076233183,30,True,2,1.575,20,62,2020-04-20
CZ042,Ústecký kraj,19,74,820965,161527,1837,15.347791927792294,2,False,0,22.906387167470452,2,True,2,4.028307022318998,3,True,2,1.3703703703703705,15,26,2020-04-20
CZ051,Liberecký kraj,3,12,443690,89906,559,7.66300795600532,0,False,0,6.673636909661202,0,True,2,2.146690518783542,0,False,0,0.631578947368421,0,2,2020-04-20
CZ052,Královéhradecký kraj,0,8,551647,119407,1720,6.16336171500978,0,False,0,5.024831040056278,0,True,2,0.46511627906976744,0,False,0,0.4444444444444444,0,2,2020-04-20
CZ053,Pardubický kraj,3,24,522662,106085,2210,13.584304961906547,2,False,0,16.02488570485931,2,True,2,1.085972850678733,0,False,0,0.7272727272727273,0,6,2020-04-20
CZ063,Kraj Vysočina,1,4,509813,104291,1110,6.080660948230037,0,False,0,4.794277550315942,0,True,2,0.36036036036036034,0,False,0,0.3076923076923077,0,2,2020-04-20
CZ064,Jihomoravský kraj,13,44,1191989,238620,2398,8.557125946632057,0,False,0,12.572290671360323,2,True,2,1.834862385321101,0,False,0,0.9777777777777777,5,9,2020-04-20
CZ071,Olomoucký kraj,14,49,632015,130935,1796,29.904353535912914,4,False,0,42.76931301790965,4,True,2,2.728285077951002,0,False,0,0.47572815533980584,0,10,2020-04-20
CZ072,Zlínský kraj,6,34,582555,121339,1707,15.964157890671267,2,False,0,13.186197347926058,2,True,2,1.9917984768599881,0,False,0,0.8717948717948718,5,11,2020-04-20
CZ080,Moravskoslezský kraj,51,160,1200539,240829,4820,29.0702759343928,4,False,0,40.277541326003096,4,True,2,3.319502074688797,3,False,0,0.9195402298850575,5,18,2020-04-20
