code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,6,82,1324277,251166,0.0,11.175909571788985,2,False,0,3.9814306076459394,0,True,2,0.0,0,False,0,1.1714285714285715,10,14,2020-07-11
CZ020,Středočeský kraj,8,70,1385141,255825,0.0,9.385326114814303,0,True,0,4.2998143261995505,0,True,2,0.0,0,False,0,1.044776119402985,10,12,2020-07-11
CZ031,Jihočeský kraj,0,5,644083,131832,0.0,0.9315569577212874,0,False,0,0.0,0,False,0,0.0,0,False,0,5.0,30,30,2020-07-11
CZ032,Plzeňský kraj,0,3,589899,119690,0.0,1.6952054504245644,0,False,0,0.0,0,False,0,0.0,0,False,0,0.6,0,0,2020-07-11
CZ041,Karlovarský kraj,0,0,294664,60178,0.0,0.33936958705508646,0,False,0,1.661736847352853,0,True,2,,30,False,0,,30,62,2020-07-11
CZ042,Ústecký kraj,0,1,820965,161527,0.0,0.24361574488559196,0,False,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0,2020-07-11
CZ051,Liberecký kraj,0,9,443690,89906,0.0,11.945277107890645,2,False,0,4.449091273107467,0,True,2,0.0,0,False,0,0.225,0,4,2020-07-11
CZ052,Královéhradecký kraj,2,9,551647,119407,0.0,2.900405512945779,0,False,0,1.6749436800187594,0,True,2,0.0,0,False,0,1.8,25,27,2020-07-11
CZ053,Pardubický kraj,1,10,522662,106085,0.0,2.487267105701199,0,False,0,1.8852806711599188,0,True,2,0.0,0,False,0,10.0,30,32,2020-07-11
CZ063,Kraj Vysočina,2,26,509813,104291,0.0,6.276811301398748,0,True,0,2.8765665301895655,0,True,2,0.0,0,False,0,3.7142857142857144,30,32,2020-07-11
CZ064,Jihomoravský kraj,2,20,1191989,238620,0.0,3.1879488820786097,0,False,0,2.0953817785600535,0,True,2,0.0,0,False,0,1.1111111111111112,10,12,2020-07-11
CZ071,Olomoucký kraj,1,14,632015,130935,0.0,4.904946876260848,0,False,0,5.346164127238707,0,True,2,0.0,0,False,0,1.4,20,22,2020-07-11
CZ072,Zlínský kraj,4,10,582555,121339,0.0,2.4032065641870726,0,True,0,4.120686671226894,0,True,2,0.0,0,False,0,2.5,30,32,2020-07-11
CZ080,Moravskoslezský kraj,38,370,1200539,240829,0.0,96.95645039436452,7,False,0,28.235802166682586,4,True,2,0.0,0,False,0,0.7489878542510121,0,13,2020-07-11
