code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,491,2853,1324277,251166,17589,380.5095157584101,13,True,0,383.0136244555394,13,True,2,16.220365000852805,15,True,2,1.1716632443531827,10,55,2020-12-09
CZ020,Středočeský kraj,711,4065,1385141,255825,17389,533.8084714841305,16,True,0,556.6305091371055,16,True,2,23.376847432284777,25,True,2,1.2058736280035598,15,76,2020-12-09
CZ031,Jihočeský kraj,287,1562,644083,131832,6131,451.49460550891735,13,False,0,449.0563747800231,13,True,2,25.47708367313652,25,True,2,1.1149179157744469,10,65,2020-12-09
CZ032,Plzeňský kraj,242,1383,589899,119690,5693,441.09245820047164,13,False,0,365.9453588436795,13,True,2,24.292991392938696,25,True,2,1.0581484315225709,10,65,2020-12-09
CZ041,Karlovarský kraj,142,645,294664,60178,2833,390.27502511334944,13,False,0,420.41942238027184,13,True,2,22.767384398164488,20,True,2,1.1966604823747682,10,60,2020-12-09
CZ042,Ústecký kraj,448,2304,820965,161527,8264,505.3808627651605,16,False,0,517.5605316758189,16,True,2,27.879961277831562,30,True,2,1.1572074334505273,10,76,2020-12-09
CZ051,Liberecký kraj,305,1578,443690,89906,5821,622.2813225450202,16,True,0,598.4027762329545,16,True,2,27.10874420202714,30,True,2,1.1918429003021147,10,76,2020-12-09
CZ052,Královéhradecký kraj,329,1634,551647,119407,6070,556.5153077964712,16,False,0,531.794618405956,16,True,2,26.919275123558485,30,True,2,1.178082191780822,10,76,2020-12-09
CZ053,Pardubický kraj,257,1606,522662,106085,5848,571.3061213556754,16,False,0,527.8785879247773,16,True,2,27.462380300957594,30,True,2,1.162083936324168,10,76,2020-12-09
CZ063,Kraj Vysočina,332,1684,509813,104291,5629,683.3878304397887,16,False,0,616.5440929706302,16,True,2,29.91650381950613,30,False,0,1.0023809523809524,10,74,2020-12-09
CZ064,Jihomoravský kraj,572,2974,1191989,238620,12144,470.97750063129774,13,False,0,474.39443466599613,13,True,2,24.48945981554677,25,True,2,1.1176249530251785,10,65,2020-12-09
CZ071,Olomoucký kraj,277,1971,632015,130935,6459,562.644873934954,16,True,0,444.49536029327527,13,True,2,30.515559684161637,30,True,2,1.1594117647058824,10,73,2020-12-09
CZ072,Zlínský kraj,419,1974,582555,121339,6616,644.231016813863,16,False,0,648.5960820511131,16,True,2,29.836759371221284,30,True,2,1.1799163179916319,10,76,2020-12-09
CZ080,Moravskoslezský kraj,858,4103,1200539,240829,17596,618.9719784196931,16,True,0,636.5512459047707,16,True,2,23.317799499886338,25,True,2,1.1509116409537168,10,71,2020-12-09
