code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,3185,22133,10693939,2131630,117992,343.75546746619744,13,True,0,225.22670444683175,10,True,2,18.7580513933148,15,True,2,1.3961395319497887,15,57,2020-10-06
