code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,12,96,1324277,251166,6784,11.704499889373599,2,False,0,11.14800570140863,2,True,2,1.4150943396226416,0,True,2,1.054945054945055,10,18,2020-05-05
CZ020,Středočeský kraj,6,40,1385141,255825,5228,5.703390485156385,0,False,0,5.0815987491449235,0,True,2,0.7651109410864576,0,True,2,0.7692307692307693,0,4,2020-05-05
CZ031,Jihočeský kraj,0,1,644083,131832,1920,1.2420759436283832,0,False,0,3.0341646944596152,0,True,2,0.052083333333333336,0,False,0,0.25,0,2,2020-05-05
CZ032,Plzeňský kraj,3,20,589899,119690,1825,9.154109432292648,0,False,0,11.696883616008021,2,True,2,1.095890410958904,0,False,0,0.6060606060606061,0,4,2020-05-05
CZ041,Karlovarský kraj,19,54,294664,60178,1805,45.475524665381585,4,False,0,96.38073714646548,7,True,2,2.9916897506925206,0,True,2,0.7714285714285715,0,15,2020-05-05
CZ042,Ústecký kraj,5,11,820965,161527,2350,3.532428300841083,0,False,0,7.429098540801228,0,True,2,0.46808510638297873,0,False,0,0.5238095238095238,0,2,2020-05-05
CZ051,Liberecký kraj,0,2,443690,89906,1120,1.1269129347066646,0,False,0,0.0,0,False,0,0.17857142857142858,0,False,0,2.0,30,30,2020-05-05
CZ052,Královéhradecký kraj,1,4,551647,119407,1386,1.4502027564728894,0,False,0,0.8374718400093797,0,True,2,0.2886002886002886,0,True,2,1.3333333333333333,15,19,2020-05-05
CZ053,Pardubický kraj,2,5,522662,106085,1703,3.826564778001844,0,False,0,2.8279210067398783,0,True,2,0.2935995302407516,0,False,0,0.4166666666666667,0,2,2020-05-05
CZ063,Kraj Vysočina,0,3,509813,104291,921,1.7653531785183978,0,False,0,0.0,0,False,0,0.32573289902280134,0,False,0,0.75,0,0,2020-05-05
CZ064,Jihomoravský kraj,2,21,1191989,238620,3078,4.8658167147515625,0,False,0,2.933534489984075,0,True,2,0.682261208576998,0,True,2,0.6774193548387096,0,4,2020-05-05
CZ071,Olomoucký kraj,0,10,632015,130935,1972,6.32896371130432,0,False,0,2.291213197388017,0,False,0,0.5070993914807302,0,True,2,0.5882352941176471,0,2,2020-05-05
CZ072,Zlínský kraj,0,4,582555,121339,4002,6.522989245650625,0,False,0,7.417236008208408,0,True,2,0.09995002498750624,0,False,0,0.2857142857142857,0,2,2020-05-05
CZ080,Moravskoslezský kraj,22,104,1200539,240829,6331,17.075663514471415,2,False,0,20.761619240207782,2,True,2,1.642710472279261,0,False,0,0.8666666666666667,5,11,2020-05-05
