code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1062,8464,1324277,251166,33467,1105.0558153618917,20,True,0,732.1850887460882,16,True,2,25.290584755131924,25,True,2,1.2833965125094768,15,80,2020-10-21
CZ020,Středočeský kraj,1077,9198,1385141,255825,31243,1092.3075701318494,20,True,0,702.4333040164174,16,True,2,29.440194603591202,30,True,2,1.3596452328159645,15,85,2020-10-21
CZ031,Jihočeský kraj,603,4378,644083,131832,12350,1103.739735406772,20,True,0,741.8532677953759,16,True,2,35.44939271255061,30,True,2,1.3815083622593878,15,85,2020-10-21
CZ032,Plzeňský kraj,740,4863,589899,119690,14075,1255.1301154943474,20,True,0,900.6600384326176,16,True,2,34.550621669627,30,True,2,1.447752307234296,20,90,2020-10-21
CZ041,Karlovarský kraj,217,1434,294664,60178,3744,692.6533271794315,16,True,0,581.6078965734987,16,True,2,38.30128205128205,30,True,2,1.6970414201183432,25,91,2020-10-21
CZ042,Ústecký kraj,597,4325,820965,161527,12226,848.0264079467456,16,True,0,615.9960873414352,16,True,2,35.37542941272698,30,True,2,1.4120143650016324,20,86,2020-10-21
CZ051,Liberecký kraj,446,2866,443690,89906,9344,1075.9764700579233,20,True,0,808.6223388872822,16,True,2,30.67208904109589,30,True,2,1.2732119058196356,15,85,2020-10-21
CZ052,Královéhradecký kraj,582,4162,551647,119407,12752,1132.7896281498859,20,True,0,726.0880852881322,16,True,2,32.63801756587202,30,True,2,1.5397706252312247,20,90,2020-10-21
CZ053,Pardubický kraj,431,3102,522662,106085,9547,966.781591162166,20,True,0,651.364471885752,16,True,2,32.49188226668063,30,True,2,1.3762200532386868,15,85,2020-10-21
CZ063,Kraj Vysočina,570,3213,509813,104291,8059,1111.5840514070844,20,True,0,932.0075557814193,16,True,2,39.868470033502916,30,True,2,1.2934782608695652,15,85,2020-10-21
CZ064,Jihomoravský kraj,1044,6531,1191989,238620,19577,911.3339133163141,16,True,0,689.7996815019696,16,True,2,33.36057618634111,30,True,2,1.3028126870137642,15,81,2020-10-21
CZ071,Olomoucký kraj,756,5338,632015,130935,13066,1263.419380869125,20,True,0,862.2598999503571,16,True,2,40.854125210469924,30,True,2,1.6229857099422318,25,95,2020-10-21
CZ072,Zlínský kraj,696,5422,582555,121339,14275,1498.2276351589119,20,True,0,941.1648357082224,16,True,2,37.982486865148864,30,True,2,1.4108769190736403,20,90,2020-10-21
CZ080,Moravskoslezský kraj,858,6260,1200539,240829,25823,896.2640947107924,16,True,0,604.5783522748505,16,True,2,24.24195484645471,25,True,2,1.2580385852090032,15,76,2020-10-21
