id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
30a90d05-2976-46ba-afdb-f24bebf473cb,tuesday,2022-08-30,1000,nezařazení,2163,507,233,7016,4241,3034,108,12,,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,345.32050318777715,13,False,0,420.04092910664656,13,True,2,,30,False,0,0.9482683033757124,5,63
13c4de68-7b67-40be-957a-0f5dcf43a7db,tuesday,2022-08-30,2101,Benešov,83,22,3,358,244,163,1,1,,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,247.45173871718396,13,False,0,329.89690721649487,13,True,2,,30,False,0,1.4067796610169492,20,78
564292f5-5240-41a8-89da-3eccca8a7c1e,tuesday,2022-08-30,2102,Beroun,102,21,14,344,171,122,3,4,,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,414.31145748301935,13,False,0,526.685393258427,16,True,2,,30,False,0,0.6986301369863014,0,61
1922f762-7874-4735-9ec5-20340fefa09a,tuesday,2022-08-30,2103,Brandýs nad Labem-Stará Boleslav,185,20,10,512,238,155,2,0,,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,369.8734132518847,13,False,0,377.6803118908382,13,True,2,,30,False,0,0.893719806763285,5,63
9760d08f-3a9f-4b39-9ab1-0e483f02d12b,tuesday,2022-08-30,2104,Čáslav,43,8,5,163,105,74,1,0,,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,358.4927716946577,13,False,0,345.35686876438984,13,True,2,,30,False,0,1.075,10,68
1a8c233b-a1f1-4437-bbb5-f41e684766e6,tuesday,2022-08-30,2105,Černošice,244,40,19,647,325,214,8,1,,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,308.02608847044957,13,False,0,367.5370742339416,13,True,2,,30,False,0,1.1730769230769231,10,68
7b60f27e-91cb-45f1-8ec4-a60e7954827c,tuesday,2022-08-30,2106,Český Brod,22,3,1,112,71,46,1,0,,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,236.80178297813066,10,False,0,242.65300620113237,13,True,2,,30,False,0,0.8461538461538461,5,60
ce15cd7d-170e-4308-b797-db82d38e0486,tuesday,2022-08-30,2107,Dobříš,59,11,5,129,54,36,1,0,,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,411.6296200008666,13,True,0,414.7465437788019,13,True,2,,30,False,0,1.5128205128205128,20,78
e16c56a2-2b37-4194-bac0-375f448d6893,tuesday,2022-08-30,2108,Hořovice,69,15,4,175,93,54,3,0,,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,461.31890743752285,13,False,0,557.1030640668524,16,True,2,,30,False,0,1.1896551724137931,10,71
2542dd6e-3c40-4470-a98d-06c919243988,tuesday,2022-08-30,2109,Kladno,200,52,21,708,420,288,5,0,,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,335.8288939876307,13,False,0,383.67919468624945,13,True,2,,30,False,0,1.0,10,68
