code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,10913,54639,10693939,2131630,195905,1274.0674881351015,20,False,0,1181.1149214450913,20,True,2,27.89055919961206,30,False,0,0.7198719384461337,0,72,2020-11-12
